year0,orig,dest,orig_code,dest_code,flow
1975,UGA,NGA,800,566,1158
1975,UGA,NPL,800,524,112
1975,UGA,PAK,800,586,442
1975,UGA,PER,800,604,0
1975,UGA,PHL,800,608,6
1975,UGA,POL,800,616,12
1975,UGA,PRK,800,408,0
1975,UGA,RUS,800,643,0
1975,UGA,SAU,800,682,5818
1975,UGA,THA,800,764,87
1975,UGA,TUR,800,792,2
1975,UGA,TZA,800,834,13095
1975,UGA,UGA,800,800,0
1975,UGA,UKR,800,804,0
1975,UGA,USA,800,840,3767
1975,UGA,UZB,800,860,0
1975,UGA,VEN,800,862,1
1975,UGA,VNM,800,704,0
1975,UGA,YEM,800,887,0
1975,UGA,ZAF,800,710,924
1975,UKR,AFG,804,4,0
1975,UKR,AGO,804,24,0
1975,UKR,ARG,804,32,0
1975,UKR,AUS,804,36,856
1975,UKR,BGD,804,50,3
1975,UKR,BRA,804,76,0
1975,UKR,CAN,804,124,0
1975,UKR,CHN,804,156,0
1975,UKR,CIV,804,384,0
1975,UKR,CMR,804,120,0
1975,UKR,COD,804,180,0
1975,UKR,COL,804,170,0
1975,UKR,DEU,804,276,702
1975,UKR,DZA,804,12,0
1975,UKR,EGY,804,818,1
1975,UKR,ESP,804,724,0
1975,UKR,ETH,804,231,0
1975,UKR,FRA,804,250,0
1975,UKR,GBR,804,826,1
1975,UKR,GHA,804,288,0
1975,UKR,IDN,804,360,0
1975,UKR,IND,804,356,16
1975,UKR,IRN,804,364,1
1975,UKR,IRQ,804,368,0
1975,UKR,ITA,804,380,0
1975,UKR,JPN,804,392,1
1975,UKR,KEN,804,404,0
1975,UKR,KOR,804,410,15
1975,UKR,MAR,804,504,0
1975,UKR,MDG,804,450,0
1975,UKR,MEX,804,484,0
1975,UKR,MMR,804,104,0
1975,UKR,MOZ,804,508,74
1975,UKR,MYS,804,458,3
1975,UKR,NGA,804,566,50
1975,UKR,NPL,804,524,2
1975,UKR,PAK,804,586,6
1975,UKR,PER,804,604,0
1975,UKR,PHL,804,608,0
1975,UKR,POL,804,616,0
1975,UKR,PRK,804,408,0
1975,UKR,RUS,804,643,330296
1975,UKR,SAU,804,682,6
1975,UKR,THA,804,764,5
1975,UKR,TUR,804,792,0
1975,UKR,TZA,804,834,0
1975,UKR,UGA,804,800,0
1975,UKR,UKR,804,804,0
1975,UKR,USA,804,840,0
1975,UKR,UZB,804,860,6652
1975,UKR,VEN,804,862,0
1975,UKR,VNM,804,704,0
1975,UKR,YEM,804,887,0
1975,UKR,ZAF,804,710,0
1975,USA,AFG,840,4,0
1975,USA,AGO,840,24,2
1975,USA,ARG,840,32,639
1975,USA,AUS,840,36,9133
1975,USA,BGD,840,50,824
1975,USA,BRA,840,76,1631
1975,USA,CAN,840,124,17029
1975,USA,CHN,840,156,0
1975,USA,CIV,840,384,0
1975,USA,CMR,840,120,0
1975,USA,COD,840,180,0
1975,USA,COL,840,170,4
1975,USA,DEU,840,276,33747
1975,USA,DZA,840,12,0
1975,USA,EGY,840,818,391
1975,USA,ESP,840,724,948
1975,USA,ETH,840,231,0
1975,USA,FRA,840,250,7409
1975,USA,GBR,840,826,20829
1975,USA,GHA,840,288,0
1975,USA,IDN,840,360,663
1975,USA,IND,840,356,5899
1975,USA,IRN,840,364,17
1975,USA,IRQ,840,368,0
1975,USA,ITA,840,380,8404
1975,USA,JPN,840,392,2905
1975,USA,KEN,840,404,0
1975,USA,KOR,840,410,798
1975,USA,MAR,840,504,0
1975,USA,MDG,840,450,103
1975,USA,MEX,840,484,7656
1975,USA,MMR,840,104,1056
1975,USA,MOZ,840,508,239
1975,USA,MYS,840,458,535
1975,USA,NGA,840,566,14889
1975,USA,NPL,840,524,193
1975,USA,PAK,840,586,366
1975,USA,PER,840,604,1
1975,USA,PHL,840,608,203
1975,USA,POL,840,616,33488
1975,USA,PRK,840,408,457
1975,USA,RUS,840,643,59834
1975,USA,SAU,840,682,4123
1975,USA,THA,840,764,15631
1975,USA,TUR,840,792,1365
1975,USA,TZA,840,834,19
1975,USA,UGA,840,800,110
1975,USA,UKR,840,804,9820
1975,USA,USA,840,840,0
1975,USA,UZB,840,860,5732
1975,USA,VEN,840,862,12
1975,USA,VNM,840,704,1
1975,USA,YEM,840,887,26
1975,USA,ZAF,840,710,2274
1975,UZB,AFG,860,4,0
1975,UZB,AGO,860,24,0
1975,UZB,ARG,860,32,0
1975,UZB,AUS,860,36,0
1975,UZB,BGD,860,50,0
1975,UZB,BRA,860,76,0
1975,UZB,CAN,860,124,0
1975,UZB,CHN,860,156,0
1975,UZB,CIV,860,384,0
1975,UZB,CMR,860,120,0
1975,UZB,COD,860,180,0
1975,UZB,COL,860,170,0
1975,UZB,DEU,860,276,14
1975,UZB,DZA,860,12,0
1975,UZB,EGY,860,818,0
1975,UZB,ESP,860,724,0
1975,UZB,ETH,860,231,0
1975,UZB,FRA,860,250,16
1975,UZB,GBR,860,826,0
1975,UZB,GHA,860,288,0
1975,UZB,IDN,860,360,38
1975,UZB,IND,860,356,1
1975,UZB,IRN,860,364,2
1975,UZB,IRQ,860,368,0
1975,UZB,ITA,860,380,0
1975,UZB,JPN,860,392,1
1975,UZB,KEN,860,404,0
1975,UZB,KOR,860,410,7
1975,UZB,MAR,860,504,0
1975,UZB,MDG,860,450,0
1975,UZB,MEX,860,484,0
1975,UZB,MMR,860,104,204
1975,UZB,MOZ,860,508,22
1975,UZB,MYS,860,458,0
1975,UZB,NGA,860,566,145
1975,UZB,NPL,860,524,0
1975,UZB,PAK,860,586,1
1975,UZB,PER,860,604,0
1975,UZB,PHL,860,608,142
1975,UZB,POL,860,616,0
1975,UZB,PRK,860,408,0
1975,UZB,RUS,860,643,36626
1975,UZB,SAU,860,682,20
1975,UZB,THA,860,764,931
1975,UZB,TUR,860,792,1
1975,UZB,TZA,860,834,0
1975,UZB,UGA,860,800,0
1975,UZB,UKR,860,804,6472
1975,UZB,USA,860,840,36
1975,UZB,UZB,860,860,0
1975,UZB,VEN,860,862,0
1975,UZB,VNM,860,704,0
1975,UZB,YEM,860,887,0
1975,UZB,ZAF,860,710,4
1975,VEN,AFG,862,4,0
1975,VEN,AGO,862,24,13
1975,VEN,ARG,862,32,149
1975,VEN,AUS,862,36,2775
1975,VEN,BGD,862,50,13
1975,VEN,BRA,862,76,4126
1975,VEN,CAN,862,124,21099
1975,VEN,CHN,862,156,1
1975,VEN,CIV,862,384,0
1975,VEN,CMR,862,120,0
1975,VEN,COD,862,180,34
1975,VEN,COL,862,170,7526
1975,VEN,DEU,862,276,4317
1975,VEN,DZA,862,12,0
1975,VEN,EGY,862,818,16
1975,VEN,ESP,862,724,12309
1975,VEN,ETH,862,231,0
1975,VEN,FRA,862,250,1984
1975,VEN,GBR,862,826,3974
1975,VEN,GHA,862,288,0
1975,VEN,IDN,862,360,22
1975,VEN,IND,862,356,316
1975,VEN,IRN,862,364,2
1975,VEN,IRQ,862,368,4
1975,VEN,ITA,862,380,4691
1975,VEN,JPN,862,392,186
1975,VEN,KEN,862,404,7
1975,VEN,KOR,862,410,62
1975,VEN,MAR,862,504,0
1975,VEN,MDG,862,450,18
1975,VEN,MEX,862,484,2887
1975,VEN,MMR,862,104,48
1975,VEN,MOZ,862,508,755
1975,VEN,MYS,862,458,28
1975,VEN,NGA,862,566,673
1975,VEN,NPL,862,524,8
1975,VEN,PAK,862,586,7
1975,VEN,PER,862,604,118
1975,VEN,PHL,862,608,13
1975,VEN,POL,862,616,177
1975,VEN,PRK,862,408,27
1975,VEN,RUS,862,643,248
1975,VEN,SAU,862,682,270
1975,VEN,THA,862,764,369
1975,VEN,TUR,862,792,143
1975,VEN,TZA,862,834,10
1975,VEN,UGA,862,800,15
1975,VEN,UKR,862,804,217
1975,VEN,USA,862,840,65561
1975,VEN,UZB,862,860,120
1975,VEN,VEN,862,862,0
1975,VEN,VNM,862,704,0
1975,VEN,YEM,862,887,19
1975,VEN,ZAF,862,710,1625
1975,VNM,AFG,704,4,3
1975,VNM,AGO,704,24,0
1975,VNM,ARG,704,32,27
1975,VNM,AUS,704,36,56617
1975,VNM,BGD,704,50,1566
1975,VNM,BRA,704,76,6
1975,VNM,CAN,704,124,54573
1975,VNM,CHN,704,156,1077
1975,VNM,CIV,704,384,9
1975,VNM,CMR,704,120,0
1975,VNM,COD,704,180,97
1975,VNM,COL,704,170,5
1975,VNM,DEU,704,276,2531
1975,VNM,DZA,704,12,0
1975,VNM,EGY,704,818,145
1975,VNM,ESP,704,724,0
1975,VNM,ETH,704,231,0
1975,VNM,FRA,704,250,138085
1975,VNM,GBR,704,826,20081
1975,VNM,GHA,704,288,6
1975,VNM,IDN,704,360,10281
1975,VNM,IND,704,356,7182
1975,VNM,IRN,704,364,1
1975,VNM,IRQ,704,368,0
1975,VNM,ITA,704,380,1539
1975,VNM,JPN,704,392,2675
1975,VNM,KEN,704,404,1
1975,VNM,KOR,704,410,226
1975,VNM,MAR,704,504,0
1975,VNM,MDG,704,450,1
1975,VNM,MEX,704,484,82
1975,VNM,MMR,704,104,6423
1975,VNM,MOZ,704,508,1
1975,VNM,MYS,704,458,1447
1975,VNM,NGA,704,566,113
1975,VNM,NPL,704,524,18
1975,VNM,PAK,704,586,459
1975,VNM,PER,704,604,3
1975,VNM,PHL,704,608,26084
1975,VNM,POL,704,616,800
1975,VNM,PRK,704,408,351
1975,VNM,RUS,704,643,24
1975,VNM,SAU,704,682,1035
1975,VNM,THA,704,764,11945
1975,VNM,TUR,704,792,4
1975,VNM,TZA,704,834,0
1975,VNM,UGA,704,800,0
1975,VNM,UKR,704,804,3
1975,VNM,USA,704,840,379750
1975,VNM,UZB,704,860,2
1975,VNM,VEN,704,862,23
1975,VNM,VNM,704,704,0
1975,VNM,YEM,704,887,4
1975,VNM,ZAF,704,710,66
1975,YEM,AFG,887,4,0
1975,YEM,AGO,887,24,0
1975,YEM,ARG,887,32,1
1975,YEM,AUS,887,36,138
1975,YEM,BGD,887,50,593
1975,YEM,BRA,887,76,2
1975,YEM,CAN,887,124,160
1975,YEM,CHN,887,156,0
1975,YEM,CIV,887,384,0
1975,YEM,CMR,887,120,0
1975,YEM,COD,887,180,908
1975,YEM,COL,887,170,0
1975,YEM,DEU,887,276,737
1975,YEM,DZA,887,12,0
1975,YEM,EGY,887,818,38
1975,YEM,ESP,887,724,0
1975,YEM,ETH,887,231,0
1975,YEM,FRA,887,250,153
1975,YEM,GBR,887,826,402
1975,YEM,GHA,887,288,0
1975,YEM,IDN,887,360,13
1975,YEM,IND,887,356,1448
1975,YEM,IRN,887,364,228
1975,YEM,IRQ,887,368,109
1975,YEM,ITA,887,380,79
1975,YEM,JPN,887,392,1
1975,YEM,KEN,887,404,0
1975,YEM,KOR,887,410,2
1975,YEM,MAR,887,504,0
1975,YEM,MDG,887,450,1
1975,YEM,MEX,887,484,0
1975,YEM,MMR,887,104,66
1975,YEM,MOZ,887,508,2
1975,YEM,MYS,887,458,17
1975,YEM,NGA,887,566,35
1975,YEM,NPL,887,524,8
1975,YEM,PAK,887,586,330
1975,YEM,PER,887,604,0
1975,YEM,PHL,887,608,44
1975,YEM,POL,887,616,8
1975,YEM,PRK,887,408,0
1975,YEM,RUS,887,643,2786
1975,YEM,SAU,887,682,52804
1975,YEM,THA,887,764,260
1975,YEM,TUR,887,792,206
1975,YEM,TZA,887,834,323
1975,YEM,UGA,887,800,27
1975,YEM,UKR,887,804,371
1975,YEM,USA,887,840,2477
1975,YEM,UZB,887,860,580
1975,YEM,VEN,887,862,3
1975,YEM,VNM,887,704,0
1975,YEM,YEM,887,887,0
1975,YEM,ZAF,887,710,4
1975,ZAF,AFG,710,4,0
1975,ZAF,AGO,710,24,1536
1975,ZAF,ARG,710,32,5
1975,ZAF,AUS,710,36,687
1975,ZAF,BGD,710,50,2736
1975,ZAF,BRA,710,76,326
1975,ZAF,CAN,710,124,282
1975,ZAF,CHN,710,156,0
1975,ZAF,CIV,710,384,0
1975,ZAF,CMR,710,120,0
1975,ZAF,COD,710,180,43
1975,ZAF,COL,710,170,1
1975,ZAF,DEU,710,276,74
1975,ZAF,DZA,710,12,0
1975,ZAF,EGY,710,818,4
1975,ZAF,ESP,710,724,2
1975,ZAF,ETH,710,231,0
1975,ZAF,FRA,710,250,357
1975,ZAF,GBR,710,826,1504
1975,ZAF,GHA,710,288,0
1975,ZAF,IDN,710,360,1
1975,ZAF,IND,710,356,4765
1975,ZAF,IRN,710,364,1
1975,ZAF,IRQ,710,368,0
1975,ZAF,ITA,710,380,178
1975,ZAF,JPN,710,392,1
1975,ZAF,KEN,710,404,7
1975,ZAF,KOR,710,410,1
1975,ZAF,MAR,710,504,0
1975,ZAF,MDG,710,450,11
1975,ZAF,MEX,710,484,0
1975,ZAF,MMR,710,104,9
1975,ZAF,MOZ,710,508,15234
1975,ZAF,MYS,710,458,12
1975,ZAF,NGA,710,566,217
1975,ZAF,NPL,710,524,14
1975,ZAF,PAK,710,586,45
1975,ZAF,PER,710,604,0
1975,ZAF,PHL,710,608,19
1975,ZAF,POL,710,616,7
1975,ZAF,PRK,710,408,4
1975,ZAF,RUS,710,643,72
1975,ZAF,SAU,710,682,1182
1975,ZAF,THA,710,764,202
1975,ZAF,TUR,710,792,0
1975,ZAF,TZA,710,834,47
1975,ZAF,UGA,710,800,5
1975,ZAF,UKR,710,804,50
1975,ZAF,USA,710,840,1622
1975,ZAF,UZB,710,860,39
1975,ZAF,VEN,710,862,7
1975,ZAF,VNM,710,704,0
1975,ZAF,YEM,710,887,0
1975,ZAF,ZAF,710,710,0
1980,AFG,AFG,4,4,0
1980,AFG,AGO,4,24,105
1980,AFG,ARG,4,32,73
1980,AFG,AUS,4,36,8693
1980,AFG,BGD,4,50,669
1980,AFG,BRA,4,76,140
1980,AFG,CAN,4,124,15794
1980,AFG,CHN,4,156,97
1980,AFG,CIV,4,384,113
1980,AFG,CMR,4,120,9
1980,AFG,COD,4,180,10
1980,AFG,COL,4,170,3
1980,AFG,DEU,4,276,30718
1980,AFG,DZA,4,12,40
1980,AFG,EGY,4,818,13647
1980,AFG,ESP,4,724,778
1980,AFG,ETH,4,231,11
1980,AFG,FRA,4,250,1283
1980,AFG,GBR,4,826,15145
1980,AFG,GHA,4,288,127
1980,AFG,IDN,4,360,1488
1980,AFG,IND,4,356,530899
1980,AFG,IRN,4,364,1449620
1980,AFG,IRQ,4,368,334
1980,AFG,ITA,4,380,5833
1980,AFG,JPN,4,392,3112
1980,AFG,KEN,4,404,188
1980,AFG,KOR,4,410,77
1980,AFG,MAR,4,504,37
1980,AFG,MDG,4,450,101
1980,AFG,MEX,4,484,13
1980,AFG,MMR,4,104,63
1980,AFG,MOZ,4,508,30
1980,AFG,MYS,4,458,5597
1980,AFG,NGA,4,566,2
1980,AFG,NPL,4,524,1995
1980,AFG,PAK,4,586,580270
1980,AFG,PER,4,604,25
1980,AFG,PHL,4,608,633
1980,AFG,POL,4,616,335
1980,AFG,PRK,4,408,91
1980,AFG,RUS,4,643,84
1980,AFG,SAU,4,682,151569
1980,AFG,THA,4,764,21222
1980,AFG,TUR,4,792,18522
1980,AFG,TZA,4,834,39
1980,AFG,UGA,4,800,12
1980,AFG,UKR,4,804,19
1980,AFG,USA,4,840,74729
1980,AFG,UZB,4,860,24
1980,AFG,VEN,4,862,36
1980,AFG,VNM,4,704,13
1980,AFG,YEM,4,887,8313
1980,AFG,ZAF,4,710,230
1980,AGO,AFG,24,4,0
1980,AGO,AGO,24,24,0
1980,AGO,ARG,24,32,0
1980,AGO,AUS,24,36,0
1980,AGO,BGD,24,50,0
1980,AGO,BRA,24,76,0
1980,AGO,CAN,24,124,0
1980,AGO,CHN,24,156,0
1980,AGO,CIV,24,384,0
1980,AGO,CMR,24,120,0
1980,AGO,COD,24,180,0
1980,AGO,COL,24,170,0
1980,AGO,DEU,24,276,0
1980,AGO,DZA,24,12,0
1980,AGO,EGY,24,818,0
1980,AGO,ESP,24,724,0
1980,AGO,ETH,24,231,0
1980,AGO,FRA,24,250,0
1980,AGO,GBR,24,826,0
1980,AGO,GHA,24,288,0
1980,AGO,IDN,24,360,0
1980,AGO,IND,24,356,0
1980,AGO,IRN,24,364,0
1980,AGO,IRQ,24,368,0
1980,AGO,ITA,24,380,0
1980,AGO,JPN,24,392,0
1980,AGO,KEN,24,404,0
1980,AGO,KOR,24,410,0
1980,AGO,MAR,24,504,0
1980,AGO,MDG,24,450,0
1980,AGO,MEX,24,484,0
1980,AGO,MMR,24,104,0
1980,AGO,MOZ,24,508,0
1980,AGO,MYS,24,458,0
1980,AGO,NGA,24,566,0
1980,AGO,NPL,24,524,0
1980,AGO,PAK,24,586,0
1980,AGO,PER,24,604,0
1980,AGO,PHL,24,608,0
1980,AGO,POL,24,616,0
1980,AGO,PRK,24,408,0
1980,AGO,RUS,24,643,0
1980,AGO,SAU,24,682,0
1980,AGO,THA,24,764,0
1980,AGO,TUR,24,792,0
1980,AGO,TZA,24,834,0
1980,AGO,UGA,24,800,0
1980,AGO,UKR,24,804,0
1980,AGO,USA,24,840,0
1980,AGO,UZB,24,860,0
1980,AGO,VEN,24,862,0
1980,AGO,VNM,24,704,0
1980,AGO,YEM,24,887,0
1980,AGO,ZAF,24,710,0
1980,ARG,AFG,32,4,0
1980,ARG,AGO,32,24,10
1980,ARG,ARG,32,32,0
1980,ARG,AUS,32,36,1310
1980,ARG,BGD,32,50,0
1980,ARG,BRA,32,76,3653
1980,ARG,CAN,32,124,2445
1980,ARG,CHN,32,156,117
1980,ARG,CIV,32,384,1
1980,ARG,CMR,32,120,0
1980,ARG,COD,32,180,0
1980,ARG,COL,32,170,0
1980,ARG,DEU,32,276,5553
1980,ARG,DZA,32,12,0
1980,ARG,EGY,32,818,25
1980,ARG,ESP,32,724,562
1980,ARG,ETH,32,231,0
1980,ARG,FRA,32,250,62
1980,ARG,GBR,32,826,137
1980,ARG,GHA,32,288,17
1980,ARG,IDN,32,360,216
1980,ARG,IND,32,356,197
1980,ARG,IRN,32,364,29
1980,ARG,IRQ,32,368,0
1980,ARG,ITA,32,380,4899
1980,ARG,JPN,32,392,6260
1980,ARG,KEN,32,404,1
1980,ARG,KOR,32,410,705
1980,ARG,MAR,32,504,0
1980,ARG,MDG,32,450,8
1980,ARG,MEX,32,484,12
1980,ARG,MMR,32,104,0
1980,ARG,MOZ,32,508,6
1980,ARG,MYS,32,458,63
1980,ARG,NGA,32,566,0
1980,ARG,NPL,32,524,1
1980,ARG,PAK,32,586,21
1980,ARG,PER,32,604,1
1980,ARG,PHL,32,608,173
1980,ARG,POL,32,616,3533
1980,ARG,PRK,32,408,56
1980,ARG,RUS,32,643,2534
1980,ARG,SAU,32,682,88
1980,ARG,THA,32,764,1141
1980,ARG,TUR,32,792,116
1980,ARG,TZA,32,834,0
1980,ARG,UGA,32,800,0
1980,ARG,UKR,32,804,3806
1980,ARG,USA,32,840,6464
1980,ARG,UZB,32,860,1053
1980,ARG,VEN,32,862,1
1980,ARG,VNM,32,704,0
1980,ARG,YEM,32,887,34
1980,ARG,ZAF,32,710,65
1980,AUS,AFG,36,4,0
1980,AUS,AGO,36,24,130
1980,AUS,ARG,36,32,284
1980,AUS,AUS,36,36,0
1980,AUS,BGD,36,50,0
1980,AUS,BRA,36,76,1
1980,AUS,CAN,36,124,8609
1980,AUS,CHN,36,156,124
1980,AUS,CIV,36,384,2
1980,AUS,CMR,36,120,0
1980,AUS,COD,36,180,0
1980,AUS,COL,36,170,0
1980,AUS,DEU,36,276,3287
1980,AUS,DZA,36,12,0
1980,AUS,EGY,36,818,41
1980,AUS,ESP,36,724,787
1980,AUS,ETH,36,231,0
1980,AUS,FRA,36,250,9
1980,AUS,GBR,36,826,4049
1980,AUS,GHA,36,288,5
1980,AUS,IDN,36,360,78
1980,AUS,IND,36,356,1621
1980,AUS,IRN,36,364,5
1980,AUS,IRQ,36,368,0
1980,AUS,ITA,36,380,3184
1980,AUS,JPN,36,392,2077
1980,AUS,KEN,36,404,0
1980,AUS,KOR,36,410,166
1980,AUS,MAR,36,504,0
1980,AUS,MDG,36,450,5
1980,AUS,MEX,36,484,54
1980,AUS,MMR,36,104,0
1980,AUS,MOZ,36,508,58
1980,AUS,MYS,36,458,1688
1980,AUS,NGA,36,566,0
1980,AUS,NPL,36,524,0
1980,AUS,PAK,36,586,22
1980,AUS,PER,36,604,5
1980,AUS,PHL,36,608,503
1980,AUS,POL,36,616,105
1980,AUS,PRK,36,408,39
1980,AUS,RUS,36,643,6819
1980,AUS,SAU,36,682,324
1980,AUS,THA,36,764,1733
1980,AUS,TUR,36,792,573
1980,AUS,TZA,36,834,0
1980,AUS,UGA,36,800,0
1980,AUS,UKR,36,804,872
1980,AUS,USA,36,840,3198
1980,AUS,UZB,36,860,1379
1980,AUS,VEN,36,862,23
1980,AUS,VNM,36,704,2
1980,AUS,YEM,36,887,75
1980,AUS,ZAF,36,710,43
1980,BGD,AFG,50,4,0
1980,BGD,AGO,50,24,22
1980,BGD,ARG,50,32,0
1980,BGD,AUS,50,36,1150
1980,BGD,BGD,50,50,0
1980,BGD,BRA,50,76,4
1980,BGD,CAN,50,124,1648
1980,BGD,CHN,50,156,105
1980,BGD,CIV,50,384,0
1980,BGD,CMR,50,120,0
1980,BGD,COD,50,180,0
1980,BGD,COL,50,170,0
1980,BGD,DEU,50,276,950
1980,BGD,DZA,50,12,0
1980,BGD,EGY,50,818,0
1980,BGD,ESP,50,724,382
1980,BGD,ETH,50,231,0
1980,BGD,FRA,50,250,42
1980,BGD,GBR,50,826,17733
1980,BGD,GHA,50,288,82
1980,BGD,IDN,50,360,292
1980,BGD,IND,50,356,628946
1980,BGD,IRN,50,364,206
1980,BGD,IRQ,50,368,0
1980,BGD,ITA,50,380,1397
1980,BGD,JPN,50,392,1672
1980,BGD,KEN,50,404,0
1980,BGD,KOR,50,410,85
1980,BGD,MAR,50,504,0
1980,BGD,MDG,50,450,45
1980,BGD,MEX,50,484,5
1980,BGD,MMR,50,104,207
1980,BGD,MOZ,50,508,9
1980,BGD,MYS,50,458,14688
1980,BGD,NGA,50,566,0
1980,BGD,NPL,50,524,6064
1980,BGD,PAK,50,586,26122
1980,BGD,PER,50,604,4
1980,BGD,PHL,50,608,222
1980,BGD,POL,50,616,9
1980,BGD,PRK,50,408,33
1980,BGD,RUS,50,643,4
1980,BGD,SAU,50,682,78677
1980,BGD,THA,50,764,1332
1980,BGD,TUR,50,792,13
1980,BGD,TZA,50,834,0
1980,BGD,UGA,50,800,2
1980,BGD,UKR,50,804,1
1980,BGD,USA,50,840,12161
1980,BGD,UZB,50,860,1
1980,BGD,VEN,50,862,0
1980,BGD,VNM,50,704,31
1980,BGD,YEM,50,887,112
1980,BGD,ZAF,50,710,7
1980,BRA,AFG,76,4,0
1980,BRA,AGO,76,24,6703
1980,BRA,ARG,76,32,35
1980,BRA,AUS,76,36,1332
1980,BRA,BGD,76,50,0
1980,BRA,BRA,76,76,0
1980,BRA,CAN,76,124,687
1980,BRA,CHN,76,156,717
1980,BRA,CIV,76,384,0
1980,BRA,CMR,76,120,1
1980,BRA,COD,76,180,0
1980,BRA,COL,76,170,0
1980,BRA,DEU,76,276,5263
1980,BRA,DZA,76,12,0
1980,BRA,EGY,76,818,4
1980,BRA,ESP,76,724,249
1980,BRA,ETH,76,231,0
1980,BRA,FRA,76,250,653
1980,BRA,GBR,76,826,194
1980,BRA,GHA,76,288,7
1980,BRA,IDN,76,360,303
1980,BRA,IND,76,356,41
1980,BRA,IRN,76,364,2
1980,BRA,IRQ,76,368,0
1980,BRA,ITA,76,380,5129
1980,BRA,JPN,76,392,70908
1980,BRA,KEN,76,404,1
1980,BRA,KOR,76,410,4097
1980,BRA,MAR,76,504,0
1980,BRA,MDG,76,450,16
1980,BRA,MEX,76,484,6
1980,BRA,MMR,76,104,0
1980,BRA,MOZ,76,508,4
1980,BRA,MYS,76,458,429
1980,BRA,NGA,76,566,0
1980,BRA,NPL,76,524,0
1980,BRA,PAK,76,586,3
1980,BRA,PER,76,604,1
1980,BRA,PHL,76,608,320
1980,BRA,POL,76,616,923
1980,BRA,PRK,76,408,206
1980,BRA,RUS,76,643,1561
1980,BRA,SAU,76,682,99
1980,BRA,THA,76,764,2241
1980,BRA,TUR,76,792,32
1980,BRA,TZA,76,834,0
1980,BRA,UGA,76,800,0
1980,BRA,UKR,76,804,1327
1980,BRA,USA,76,840,11294
1980,BRA,UZB,76,860,473
1980,BRA,VEN,76,862,1
1980,BRA,VNM,76,704,0
1980,BRA,YEM,76,887,7
1980,BRA,ZAF,76,710,3
1980,CAN,AFG,124,4,3
1980,CAN,AGO,124,24,925
1980,CAN,ARG,124,32,116
1980,CAN,AUS,124,36,6671
1980,CAN,BGD,124,50,1
1980,CAN,BRA,124,76,293
1980,CAN,CAN,124,124,0
1980,CAN,CHN,124,156,517
1980,CAN,CIV,124,384,2
1980,CAN,CMR,124,120,4
1980,CAN,COD,124,180,0
1980,CAN,COL,124,170,1
1980,CAN,DEU,124,276,10845
1980,CAN,DZA,124,12,0
1980,CAN,EGY,124,818,32
1980,CAN,ESP,124,724,483
1980,CAN,ETH,124,231,1
1980,CAN,FRA,124,250,766
1980,CAN,GBR,124,826,1111
1980,CAN,GHA,124,288,175
1980,CAN,IDN,124,360,522
1980,CAN,IND,124,356,3328
1980,CAN,IRN,124,364,23053
1980,CAN,IRQ,124,368,2
1980,CAN,ITA,124,380,3935
1980,CAN,JPN,124,392,2976
1980,CAN,KEN,124,404,14
1980,CAN,KOR,124,410,13664
1980,CAN,MAR,124,504,0
1980,CAN,MDG,124,450,14
1980,CAN,MEX,124,484,104
1980,CAN,MMR,124,104,2
1980,CAN,MOZ,124,508,24
1980,CAN,MYS,124,458,647
1980,CAN,NGA,124,566,0
1980,CAN,NPL,124,524,1
1980,CAN,PAK,124,586,768
1980,CAN,PER,124,604,10
1980,CAN,PHL,124,608,646
1980,CAN,POL,124,616,65
1980,CAN,PRK,124,408,284
1980,CAN,RUS,124,643,16111
1980,CAN,SAU,124,682,2438
1980,CAN,THA,124,764,5625
1980,CAN,TUR,124,792,412
1980,CAN,TZA,124,834,1
1980,CAN,UGA,124,800,1
1980,CAN,UKR,124,804,5767
1980,CAN,USA,124,840,80437
1980,CAN,UZB,124,860,3040
1980,CAN,VEN,124,862,7
1980,CAN,VNM,124,704,1
1980,CAN,YEM,124,887,145
1980,CAN,ZAF,124,710,97
1980,CHN,AFG,156,4,0
1980,CHN,AGO,156,24,3
1980,CHN,ARG,156,32,0
1980,CHN,AUS,156,36,6005
1980,CHN,BGD,156,50,0
1980,CHN,BRA,156,76,5
1980,CHN,CAN,156,124,3
1980,CHN,CHN,156,156,0
1980,CHN,CIV,156,384,0
1980,CHN,CMR,156,120,0
1980,CHN,COD,156,180,0
1980,CHN,COL,156,170,0
1980,CHN,DEU,156,276,692
1980,CHN,DZA,156,12,0
1980,CHN,EGY,156,818,0
1980,CHN,ESP,156,724,130
1980,CHN,ETH,156,231,0
1980,CHN,FRA,156,250,151
1980,CHN,GBR,156,826,0
1980,CHN,GHA,156,288,12
1980,CHN,IDN,156,360,7486
1980,CHN,IND,156,356,144
1980,CHN,IRN,156,364,2
1980,CHN,IRQ,156,368,0
1980,CHN,ITA,156,380,3528
1980,CHN,JPN,156,392,38379
1980,CHN,KEN,156,404,0
1980,CHN,KOR,156,410,10049
1980,CHN,MAR,156,504,0
1980,CHN,MDG,156,450,1
1980,CHN,MEX,156,484,0
1980,CHN,MMR,156,104,0
1980,CHN,MOZ,156,508,2
1980,CHN,MYS,156,458,229
1980,CHN,NGA,156,566,0
1980,CHN,NPL,156,524,0
1980,CHN,PAK,156,586,0
1980,CHN,PER,156,604,2
1980,CHN,PHL,156,608,11916
1980,CHN,POL,156,616,17
