date,gname,longitude,latitude,value
2013-12-30,Islamic State of Iraq and the Levant (ISIL),43.486204,34.676134999999995,4.0
2013-12-30,Islamic State of Iraq and the Levant (ISIL),44.136831,34.02194,4.0
2013-12-30,Taliban,63.273610999999995,33.230278000000006,2.0
2013-12-30,Taliban,61.543043999999995,32.29097,2.0
2013-12-31,Al-Shabaab,45.326115,2.059819,0
2013-12-31,Al-Shabaab,45.326115,2.059819,0
2013-12-31,Al-Shabaab,45.326115,2.059819,0.0
2013-12-31,Al-Shabaab,47.429031,6.774396,0.0
2013-12-31,Al-Shabaab,45.326115,2.059819,6.0
2013-12-31,Maoists,82.222665,18.7017,0.0
2013-12-31,Maoists,86.20710600000001,24.871535,0.0
2014-01-01,Al-Shabaab,45.326115,2.059819,4.0
2014-01-01,Al-Shabaab,42.598368,1.097128,0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,1.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,0.0
2014-01-01,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,0.0
2014-01-01,Taliban,66.901016,32.100204,1.0
2014-01-01,Al-Shabaab,45.326115,2.059819,7.0
2014-01-01,Al-Shabaab,45.326115,2.059819,0.0
2014-01-01,Maoists,81.750951,18.07404,1.0
2014-01-01,Maoists,80.817976,18.793435000000002,1.0
2014-01-02,Al-Shabaab,43.64658,3.115641,3.0
2014-01-02,Islamic State of Iraq and the Levant (ISIL),45.067425,33.693946999999994,16.0
2014-01-02,Islamic State of Iraq and the Levant (ISIL),43.2551,36.158558,2.0
2014-01-02,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-01-02,Islamic State of Iraq and the Levant (ISIL),35.511871,33.851601,6.0
2014-01-02,Tehrik-i-Taliban Pakistan (TTP),70.356397,32.246185,1.0
2014-01-02,Taliban,68.944722,33.969167,5.0
2014-01-03,Communist Party of India - Maoist (CPI-Maoist),84.13156500000001,19.996605,0
2014-01-04,Al-Shabaab,44.079390999999994,2.7991080000000004,0
2014-01-04,Al-Shabaab,45.326115,2.059819,2.0
2014-01-04,Taliban,70.621679,34.171831,7.0
2014-01-04,Taliban,70.78250899999999,34.288258,3.0
2014-01-03,Taliban,69.934051,33.561423,4.0
2014-01-04,Al-Shabaab,44.695141,1.808302,0
2014-01-04,Al-Shabaab,45.326115,2.059819,1.0
2014-01-04,Al-Shabaab,36.850277,-1.2648700000000002,0.0
2014-01-04,Taliban,69.14701099999999,34.516895,0.0
2014-01-04,Taliban,64.564087,31.823601,5.0
2014-01-04,Taliban,68.066948,33.067612,15.0
2014-01-04,Houthi extremists (Ansar Allah),45.836225,13.838204999999999,2.0
2014-01-05,Al-Shabaab,45.326115,2.059819,0.0
2014-01-05,Taliban,62.31640600000001,33.284046000000004,0.0
2014-01-05,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,2.0
2014-01-06,Al-Shabaab,45.326115,2.059819,1.0
2014-01-06,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0
2014-01-06,Taliban,68.561447,33.273713,4.0
2014-01-06,Taliban,63.78141,30.550638,0.0
2014-01-06,Maoists,83.115376,18.8689,1.0
2014-01-06,Tehrik-i-Taliban Pakistan (TTP),71.53743,34.006004,0.0
2014-01-06,Taliban,65.748405,36.674671000000004,2.0
2014-01-07,Boko Haram,8.396,11.85091,3.0
2014-01-07,Al-Shabaab,45.326115,2.059819,1.0
2014-01-07,Al-Shabaab,45.326115,2.059819,1.0
2014-01-07,Al-Shabaab,41.499084,-1.034622,0
2014-01-07,Al-Shabaab,44.893681,2.619745,2.0
2014-01-07,Islamic State of Iraq and the Levant (ISIL),43.494015000000005,34.533712,7.0
2014-01-07,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,4.0
2014-01-07,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,6.0
2014-01-06,Taliban,67.463889,32.806111,3.0
2014-01-07,New People's Army (NPA),124.361944,13.708611,1.0
2014-01-08,Boko Haram,13.412932000000001,11.655408,9.0
2014-01-08,Al-Shabaab,45.326115,2.059819,1.0
2014-01-08,Maoists,82.7083,18.8083,2.0
2014-01-08,Islamic State of Iraq and the Levant (ISIL),42.448875,36.376823,2.0
2014-01-08,Islamic State of Iraq and the Levant (ISIL),37.512276,36.366199,9.0
2014-01-08,Tehrik-i-Taliban Pakistan (TTP),69.859741,32.320237,13.0
2014-01-08,Tehrik-i-Taliban Pakistan (TTP),71.53743,34.006004,1.0
2014-01-08,Boko Haram,13.693092000000002,11.083983,0.0
2014-01-08,New People's Army (NPA),121.098672,16.771234,1.0
2014-01-08,Taliban,62.099978,32.470008,0
2014-01-09,Boko Haram,12.758704,11.151905000000001,39.0
2014-01-09,New People's Army (NPA),125.745846,8.478216999999999,0.0
2014-01-09,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,24.0
2014-01-09,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,4.0
2014-01-09,Taliban,64.369652,31.60063,4.0
2014-01-09,Al-Shabaab,45.326115,2.059819,0
2014-01-09,Al-Shabaab,45.326115,2.059819,3.0
2014-01-09,Al-Shabaab,45.326115,2.059819,0
2014-01-09,Taliban,67.76159799999999,33.498228999999995,1.0
2014-01-10,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0.0
2014-01-10,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,0.0
2014-01-10,Islamic State of Iraq and the Levant (ISIL),43.55381,33.407053000000005,0.0
2014-01-10,Maoists,83.253644,18.935039,1.0
2014-01-10,Al-Shabaab,45.118061,2.14383,7.0
2014-01-10,Tehrik-i-Taliban Pakistan (TTP),72.048439,34.200592,2.0
2014-01-11,Al-Shabaab,45.326115,2.059819,0
2014-01-11,Al-Shabaab,45.326115,2.059819,0.0
2014-01-11,Taliban,68.87706,36.705776,1.0
2014-01-12,Taliban,69.14701099999999,34.516895,3.0
2014-01-12,Tehrik-i-Taliban Pakistan (TTP),71.53743,34.006004,3.0
2014-01-12,Tehrik-i-Taliban Pakistan (TTP),71.53743,34.006004,3.0
2014-01-12,Tehrik-i-Taliban Pakistan (TTP),71.53743,34.006004,3.0
2014-01-11,Al-Shabaab,45.326115,2.059819,1.0
2014-01-12,Al-Shabaab,45.326115,2.059819,0.0
2014-01-12,Boko Haram,13.412932000000001,11.655408,5.0
2014-01-12,Boko Haram,12.247484,10.491363,8.0
2014-01-12,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0
2014-01-12,Al-Shabaab,43.029148,4.535319,2.0
2014-01-11,Al-Shabaab,46.009415000000004,2.6575889999999998,0
2014-01-12,Al-Shabaab,47.429031,6.774396,1.0
2014-01-12,Al-Shabaab,45.15723,2.099684,0
2014-01-13,New People's Army (NPA),121.665,18.198332999999998,0.0
2014-01-13,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,11.0
2014-01-13,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-01-13,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-01-13,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,3.0
2014-01-13,Maoists,83.16817900000001,18.879007,1.0
2014-01-13,Al-Shabaab,43.890526,4.120602,3.0
2014-01-14,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,1.0
2014-01-14,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,1.0
2014-01-14,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,1.0
2014-01-14,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,1.0
2014-01-14,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,0.0
2014-01-14,Boko Haram,13.141459,11.840929,18.0
2014-01-14,Tehrik-i-Taliban Pakistan (TTP),70.460876,31.932722,0.0
2014-01-14,Tehrik-i-Taliban Pakistan (TTP),72.46901700000001,34.123104,1.0
2014-01-14,Taliban,65.570829,32.926517,3.0
2014-01-14,Taliban,70.764424,34.920176,0.0
2014-01-14,Taliban,69.14701099999999,34.516895,1.0
2014-01-14,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,1.0
2014-01-14,New People's Army (NPA),125.286134,5.967238,0.0
2014-01-14,Al-Shabaab,45.535603,2.973305,8.0
2014-01-14,Al-Shabaab,45.535603,2.973305,7.0
2014-01-14,Al-Shabaab,43.483738,2.482519,0
2014-01-14,Taliban,67.925883,33.15772,1.0
2014-01-14,Boko Haram,13.117778,12.108889,5.0
2014-01-14,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,0.0
2014-01-14,Taliban,66.148361,35.708927,2.0
2014-01-14,Maoists,84.999464,24.795634,0.0
2014-01-15,Tehrik-i-Taliban Pakistan (TTP),71.192994,33.622423,0.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.415733,33.548306,5.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.679516,33.716995000000004,17.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,3.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,3.0
2014-01-15,Al-Shabaab,43.251872999999996,3.816297,0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),38.011127,36.81863,14.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),38.011127,36.81863,13.0
2014-01-15,Boko Haram,14.02,11.661944,6.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.415733,33.548306,3.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,3.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,1.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-01-15,Islamic State of Iraq and the Levant (ISIL),44.772064,33.926586,0.0
2013-10-15,Islamic State of Iraq and the Levant (ISIL),37.512276,36.366199,0.0
2014-01-15,Maoists,80.894976,17.850509,1.0
2014-01-16,New People's Army (NPA),123.040833,10.1675,1.0
2014-01-16,Al-Shabaab,44.079390999999994,2.7991080000000004,2.0
2014-01-16,Tehrik-i-Taliban Pakistan (TTP),72.765153,34.803112,0.0
2014-01-16,Tehrik-i-Taliban Pakistan (TTP),72.765153,34.803106,0.0
2014-01-16,Boko Haram,12.79921,13.36306,7.0
2014-01-16,Islamic State of Iraq and the Levant (ISIL),43.978333,36.665278,2.0
2014-01-17,Islamic State of Iraq and the Levant (ISIL),36.424011,34.184605,4.0
2014-01-17,Islamic State of Iraq and the Levant (ISIL),36.424011,34.184605,1.0
2014-01-17,Islamic State of Iraq and the Levant (ISIL),36.424011,34.184605,1.0
2014-01-17,Islamic State of Iraq and the Levant (ISIL),36.424011,34.184605,1.0
2014-01-17,Taliban,69.14701099999999,34.516895,24.0
2014-01-17,New People's Army (NPA),123.51653,10.716627,1.0
2014-01-17,New People's Army (NPA),125.09111000000001,7.904959,0.0
2014-01-17,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,3.0
2014-01-17,Taliban,71.17688000000001,34.888943,1.0
2014-01-17,Taliban,63.958611,31.363646999999997,0.0
2014-01-17,Taliban,68.763192,33.468564,6.0
2014-01-18,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,1.0
2014-01-18,Taliban,65.000854,31.499713,3.0
2014-01-18,Taliban,66.043882,35.661759,3.0
2014-01-18,Tehrik-i-Taliban Pakistan (TTP),66.469774,30.164757,0.0
2014-01-18,Islamic State of Iraq and the Levant (ISIL),36.227844,34.034915999999996,0.0
2014-01-18,Al-Shabaab,45.326115,2.059819,1.0
2014-01-18,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,0.0
2014-01-19,Tehrik-i-Taliban Pakistan (TTP),70.602524,32.987347,25.0
2014-01-19,Al-Shabaab,45.326115,2.059819,0
2014-01-19,Taliban,64.092445,31.467463000000002,1.0
2014-01-19,Taliban,64.851238,32.061337,1.0
2014-01-19,Taliban,64.431892,32.400023,3.0
2014-01-19,Boko Haram,13.282406,11.722367,19.0
2014-01-19,New People's Army (NPA),123.42461599999999,12.315097999999999,0.0
2014-01-19,Maoists,80.46213,21.204131,0.0
2014-01-20,Tehrik-i-Taliban Pakistan (TTP),73.06907700000001,33.594013000000004,14.0
2014-01-18,Maoists,81.658604,18.394927,0.0
2014-01-20,Al-Shabaab,43.483738,2.482519,0
2014-01-20,Taliban,65.755234,31.784801,10.0
2014-01-20,Taliban,70.716847,35.967587,4.0
2014-01-20,Boko Haram,14.184197,12.483854,1.0
2014-01-20,Tehrik-i-Taliban Pakistan (TTP),70.916667,31.816667,2.0
2014-01-20,Tehrik-i-Taliban Pakistan (TTP),70.916667,31.816667,0.0
2014-01-20,Islamic State of Iraq and the Levant (ISIL),43.294178,35.79813,1.0
2014-01-20,Maoists,86.338915,24.764974,2.0
2014-01-22,Communist Party of India - Maoist (CPI-Maoist),86.091399,24.282020000000003,0.0
2014-01-21,Taliban,62.615188,34.276953999999996,0.0
2014-01-21,Taliban,65.000854,31.499713,3.0
2014-01-21,Taliban,70.40748599999999,34.328977,4.0
2014-01-21,Taliban,64.56407,31.826695,3.0
2014-01-21,Al-Shabaab,42.54665,-0.35784699999999997,0.0
2014-01-21,Boko Haram,13.174035,12.120519999999999,10.0
2014-01-21,Taliban,64.864461,36.098459000000005,1.0
2014-01-21,Taliban,62.246046,34.300905,0
2014-01-21,Tehrik-i-Taliban Pakistan (TTP),70.907124,33.443839000000004,1.0
2014-01-21,Al-Shabaab,45.207493,2.082062,0
2014-01-21,Islamic State of Iraq and the Levant (ISIL),37.473936,36.219903,0.0
2014-01-21,Al-Shabaab,42.280334,2.349308,0.0
2014-01-21,Al-Shabaab,44.526451,1.639161,0.0
2014-01-21,Al-Shabaab,44.028706,1.114228,0.0
2014-01-22,New People's Army (NPA),122.81222199999999,9.988889,0.0
2014-01-22,New People's Army (NPA),122.918687,8.098851,1.0
2014-01-22,Tehrik-i-Taliban Pakistan (TTP),71.627941,34.164304,7.0
2014-01-22,Al-Shabaab,41.586937,-1.637894,0
2014-01-22,Al-Shabaab,42.54665,-0.35784699999999997,0.0
2014-01-22,Taliban,65.951199,35.403071000000004,4.0
2014-01-22,Boko Haram,13.174035,12.120519999999999,8.0
2014-01-22,Boko Haram,13.174035,12.120519999999999,0.0
2014-01-22,Boko Haram,13.174035,12.120519999999999,0.0
2014-01-22,Taliban,62.813123,33.265051,5.0
2014-01-22,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0
2014-01-23,Taliban,70.372528,34.800272,5.0
2014-01-23,Al-Shabaab,45.326115,2.059819,0.0
2014-01-24,New People's Army (NPA),125.05,6.95,0.0
2014-01-24,Boko Haram,13.753638,11.181479,0
2014-01-24,Maoists,82.642942,18.740279,0.0
2014-01-24,Taliban,67.220556,36.4825,1.0
2014-01-24,Taliban,64.431892,35.564601,13.0
2014-01-21,Al-Shabaab,42.97707,2.405815,0.0
2014-01-25,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-01-25,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-01-25,Maoists,85.909885,24.190713,0.0
2014-01-25,Al-Shabaab,41.877171000000004,3.926858,2.0
2014-01-25,Al-Shabaab,45.2024,4.73538,2.0
2014-01-25,Tehrik-i-Taliban Pakistan (TTP),71.464072,30.225161,0.0
2014-01-25,Islamic State of Iraq and the Levant (ISIL),44.921906,33.953167,6.0
2014-01-25,Taliban,70.83444399999999,36.866667,6.0
2014-01-25,Al-Shabaab,47.429031,6.774396,1.0
2014-01-25,Maoists,81.444141,17.880463,1.0
2014-01-25,Maoists,81.444141,17.880463,1.0
2014-01-26,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,3.0
2014-01-26,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,0.0
2014-01-27,Boko Haram,13.412932000000001,11.655408,52.0
2014-01-26,Boko Haram,12.380733,9.281042999999999,22.0
2014-01-26,Taliban,69.14701099999999,34.516895,5.0
2014-01-26,Taliban,63.958611,31.363646999999997,6.0
2014-01-26,Kurdistan Workers' Party (PKK),28.689863,41.106178,1.0
2014-01-26,New People's Army (NPA),123.43799999999999,13.300999999999998,1.0
2014-01-26,Taliban,70.574089,34.035533,1.0
2014-01-26,Maoists,84.516234,23.165614,0.0
2014-01-26,Communist Party of India - Maoist (CPI-Maoist),80.937903,18.844969,0
2014-01-26,Taliban,70.574089,34.035533,0.0
2014-01-26,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),36.722823999999996,34.717705,1.0
2014-01-27,Maoists,86.30685,24.181835999999997,1.0
2014-01-27,Al-Shabaab,48.488014,8.403308,1.0
2014-01-27,Al-Shabaab,44.247902,1.8766459999999998,0
2014-01-27,Taliban,65.742226,31.631083,2.0
2014-01-27,Taliban,62.591266000000005,34.821521000000004,6.0
2014-01-27,Taliban,64.092445,31.467463000000002,3.0
2014-01-27,Maoists,79.825136,19.823733999999998,2.0
2014-01-28,Taliban,63.847125,32.254838,1.0
2014-01-28,Islamic State of Iraq and the Levant (ISIL),37.449032,36.612792999999996,5.0
2014-01-28,Maoists,80.71989599999999,19.233219000000002,1.0
2014-01-28,Communist Party of India - Maoist (CPI-Maoist),82.197868,17.862932,0.0
2014-01-28,Communist Party of India - Maoist (CPI-Maoist),82.226252,17.864814000000003,0.0
2014-01-28,Communist Party of India - Maoist (CPI-Maoist),82.226252,17.864814000000003,0.0
2014-01-29,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,0.0
2014-01-29,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,1.0
2014-01-29,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,4.0
2014-01-29,New People's Army (NPA),125.95541999999999,8.072742,1.0
2014-01-29,Taliban,68.081661,33.199051000000004,6.0
2014-01-29,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,0.0
2014-01-29,Islamic State of Iraq and the Levant (ISIL),36.558395000000004,35.615623,0.0
2014-01-30,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,24.0
2014-01-30,Taliban,70.320432,34.183493,3.0
2014-01-30,Taliban,70.44959300000001,34.417122,1.0
2014-01-30,New People's Army (NPA),125.95,7.15,0.0
2014-01-30,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,0.0
2014-01-30,Boko Haram,10.199511,11.390135,0.0
2014-01-30,Taliban,64.51132199999999,31.851022999999998,1.0
2014-01-30,New People's Army (NPA),124.025248,12.974366,1.0
2014-01-31,Taliban,66.397049,30.99365,4.0
2014-01-31,Boko Haram,13.688376000000002,11.089722,7.0
2014-01-31,New People's Army (NPA),125.857401,7.282128999999999,0.0
2014-01-31,Boko Haram,13.627587,10.889103,11.0
2014-01-31,Taliban,64.092445,31.467463000000002,6.0
2014-01-31,Taliban,64.092445,31.467463000000002,6.0
2014-01-31,Taliban,64.092445,31.467463000000002,5.0
2014-02-02,Al-Shabaab,42.073333,0.515556,5.0
2014-02-01,Taliban,62.719359,32.693709999999996,4.0
2014-02-01,Tehrik-i-Taliban Pakistan (TTP),71.562035,33.91758,4.0
2014-02-01,Boko Haram,7.700373,11.063275,3.0
2014-02-01,Taliban,64.790497,32.072684,2.0
2014-02-01,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0
2014-02-01,Islamic State of Iraq and the Levant (ISIL),43.667393,33.395906,1.0
2014-02-01,Islamic State of Iraq and the Levant (ISIL),43.706276,33.397812,1.0
2014-02-01,Islamic State of Iraq and the Levant (ISIL),43.667393,33.395906,0.0
2014-02-01,Taliban,69.719871,34.897265999999995,1.0
2014-02-01,Taliban,69.64936800000001,34.855582,0.0
2014-02-14,Islamic State of Iraq and the Levant (ISIL),38.352907,36.890782,0
2014-02-01,Communist Party of India - Maoist (CPI-Maoist),80.88620300000001,17.850819,0.0
2014-01-30,Al-Shabaab,45.326115,2.059819,1.0
2014-02-01,Islamic State of Iraq and the Levant (ISIL),37.14352,36.201721,9.0
2014-02-02,Maoists,81.064575,20.196479,0
2014-02-02,Communist Party of India - Maoist (CPI-Maoist),81.879281,18.344160000000002,1.0
2014-02-02,Maoists,86.285942,24.194018,1.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.354839,33.057990999999994,5.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.354839,33.057990999999994,1.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.623825,33.74324,0.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-02-03,Al-Shabaab,45.326115,2.059819,0.0
2014-02-03,Al-Shabaab,45.326115,2.059819,0.0
2014-02-03,Al-Shabaab,45.326115,2.059819,0.0
2014-02-02,Al-Shabaab,45.326115,2.059819,0
2014-02-02,Al-Shabaab,45.326115,2.059819,0.0
2014-02-02,Al-Shabaab,41.877171000000004,3.926858,3.0
2014-02-03,Islamic State of Iraq and the Levant (ISIL),44.724545,33.906048,0.0
2014-02-04,Boko Haram,11.609238000000001,10.897831,19.0
2014-02-04,Maoists,85.542244,23.602689,0.0
2014-02-04,Tehrik-i-Taliban Pakistan (TTP),71.53743,34.006004,10.0
2014-02-03,Al-Shabaab,45.326115,2.059819,0
2014-02-04,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-02-04,Al-Shabaab,43.796963,3.037389,0.0
2014-02-05,Boko Haram,12.907513,10.65289,0.0
2014-02-05,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2014-02-05,Boko Haram,12.906142,10.657376,3.0
2014-02-06,Al-Shabaab,44.768864,1.716188,0
2014-02-06,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-02-07,Taliban,65.94500500000001,35.384572,1.0
2014-02-07,Al-Shabaab,45.326115,2.059819,1.0
2014-02-07,Al-Shabaab,45.326115,2.059819,1.0
2014-02-07,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-02-07,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-02-07,Islamic State of Iraq and the Levant (ISIL),43.491413,34.92485,3.0
2014-02-07,Al-Shabaab,45.326115,2.059819,2.0
2014-02-07,Communist Party of India - Maoist (CPI-Maoist),84.546612,22.949107,0.0
2014-02-07,Communist Party of India - Maoist (CPI-Maoist),84.503875,23.156775,0.0
2014-02-07,Al-Shabaab,44.526451,1.639161,0
2014-02-07,Communist Party of India - Maoist (CPI-Maoist),86.04557199999999,23.851999,0.0
2014-02-08,Maoists,85.427192,26.225679,0.0
2014-02-08,Taliban,68.471948,33.305531,1.0
2014-02-08,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2014-02-09,Taliban,64.416763,31.688299,3.0
2014-02-09,Taliban,63.427794999999996,32.154106,7.0
2014-02-09,Islamic State of Iraq and the Levant (ISIL),44.62513,34.881347999999996,6.0
2014-02-09,Taliban,68.752533,33.1782,1.0
2014-02-09,Maoists,81.103753,17.941971,2.0
2014-02-09,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2014-02-09,Islamic State of Iraq and the Levant (ISIL),41.919647,32.559761,0
2014-02-09,Islamic State of Iraq and the Levant (ISIL),41.919647,32.559761,0
2014-02-10,Al-Shabaab,45.326115,2.059819,0.0
2014-02-10,Al-Shabaab,45.326115,2.059819,0.0
2014-02-10,Taliban,64.214718,31.657765,3.0
2014-02-10,Al-Shabaab,39.588626,-4.188921,0.0
2014-02-10,Tehrik-i-Taliban Pakistan (TTP),69.74940500000001,32.901089,1.0
2014-02-10,New People's Army (NPA),125.350978,6.759496,0.0
2014-02-10,Maoists,84.114944,23.848206,0.0
2014-02-10,Boko Haram,13.753638,11.181479,0
2014-02-10,Boko Haram,13.791547,11.122997999999999,0
2014-02-10,Boko Haram,13.758721,11.469069000000001,0
2014-02-10,Boko Haram,13.208901999999998,11.819152,0
2014-02-10,Boko Haram,14.103273999999999,11.650023,0
2014-02-10,Boko Haram,13.87221,11.134261,0
2014-02-10,Boko Haram,13.28294,11.879724000000001,0
2014-02-11,Al-Shabaab,45.326115,2.059819,0.0
2014-02-11,Al-Shabaab,45.326115,2.059819,0
2014-02-11,Boko Haram,13.412932000000001,11.655408,39.0
2014-02-11,Boko Haram,13.155270000000002,12.093039,4.0
2014-02-11,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,15.0
2014-02-11,Tehrik-i-Taliban Pakistan (TTP),71.53743,34.006004,13.0
2014-02-11,New People's Army (NPA),126.05536699999999,7.8230710000000006,0.0
2014-02-11,Taliban,64.369652,31.60063,1.0
2014-02-11,Boko Haram,12.015813,10.399668,7.0
2014-02-11,Taliban,64.092445,31.467463000000002,3.0
2014-02-12,New People's Army (NPA),126.05536699999999,7.8230710000000006,0.0
2014-02-12,Taliban,69.64962299999999,34.853819,4.0
2014-02-12,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2014-02-12,Taliban,62.735282,32.690185,1.0
2014-02-13,Tehrik-i-Taliban Pakistan (TTP),67.143311,24.891115,14.0
2014-02-12,Boko Haram,13.174035,12.120519999999999,9.0
2014-02-13,Al-Shabaab,45.326115,2.059819,7.0
2014-02-14,New People's Army (NPA),124.69790900000001,6.213233,1.0
